,first_node,second_node,weight,dist,dif_genus_species
2488,457.0,462.0,2.0,46.35006541069661,2.0
2489,458.0,460.0,2.0,30.270717166587527,2.0
2490,459.0,460.0,4.0,20.269633068510835,2.0
2491,461.0,463.0,2.0,28.913085021481027,2.0
2492,462.0,463.0,4.0,24.137446221091267,2.0
2493,463.0,464.0,2.0,44.449715105888544,2.0
2494,464.0,465.0,2.0,26.5572892653576,2.0
2495,464.0,466.0,2.0,27.368672334969194,2.0
2496,464.0,467.0,2.0,30.362736396509895,2.0
2497,464.0,468.0,2.0,35.84953750752331,2.0
2498,464.0,469.0,2.0,45.517623074063415,2.0
2499,465.0,469.0,4.0,20.204622605746433,2.0
2500,466.0,469.0,4.0,20.867908307820702,2.0
2501,467.0,469.0,4.0,18.178816158379995,2.0
2502,468.0,469.0,4.0,15.78457803476063,2.0
2503,468.0,470.0,2.0,49.576242236486735,2.0
2504,469.0,470.0,2.0,38.776663527864855,2.0
2505,472.0,473.0,2.0,33.955264181221786,2.0
2506,472.0,474.0,2.0,34.8160163538132,2.0
2507,472.0,475.0,2.0,39.8669661533822,2.0
2508,472.0,476.0,2.0,40.021790463824104,2.0
2509,472.0,477.0,2.0,41.76186153375804,2.0
2510,472.0,478.0,2.0,42.06911489894226,2.0
2511,472.0,479.0,2.0,48.95450440612524,2.0
2512,473.0,474.0,4.0,2.400881769815849,2.0
2513,473.0,475.0,4.0,14.463559216576838,2.0
2514,473.0,476.0,4.0,16.476015519738034,2.0
2515,473.0,477.0,4.0,18.55947549434962,2.0
2516,473.0,478.0,4.0,19.800086703810223,2.0
2517,473.0,479.0,2.0,26.12685148352353,2.0
2518,473.0,480.0,2.0,32.285379286844254,2.0
2519,474.0,475.0,4.0,12.077173606503212,2.0
2520,474.0,476.0,4.0,14.117857246609306,2.0
2521,474.0,477.0,4.0,16.184380403588037,2.0
2522,474.0,478.0,4.0,17.43667559629304,2.0
2523,474.0,479.0,4.0,23.7261660648169,2.0
2524,474.0,481.0,2.0,49.86306897628406,2.0
2525,475.0,476.0,4.0,2.31617826381807,2.0
2526,475.0,477.0,4.0,4.1393132338016985,2.0
2527,475.0,478.0,3.0,5.450282061164199,1.0
2528,475.0,479.0,4.0,11.78867354518235,2.0
2529,475.0,480.0,4.0,17.827034964657777,2.0
2530,475.0,481.0,2.0,37.82544818195106,2.0
2531,476.0,477.0,4.0,2.18580762793884,2.0
2532,476.0,478.0,4.0,3.327889786609348,2.0
2533,476.0,479.0,4.0,10.221804907899283,2.0
2534,476.0,480.0,4.0,15.858950748621451,2.0
2535,476.0,481.0,2.0,35.978765955898176,2.0
2536,477.0,478.0,4.0,1.359304004582716,2.0
2537,477.0,479.0,4.0,8.049798759338634,2.0
2538,477.0,480.0,4.0,13.731871233131352,2.0
2539,477.0,481.0,2.0,33.81619497146206,2.0
2540,478.0,479.0,4.0,7.226773156214573,2.0
2541,478.0,480.0,4.0,12.53820765397642,2.0
2542,478.0,481.0,2.0,32.68310465493879,2.0
2543,479.0,480.0,4.0,6.9131641162225925,2.0
2544,479.0,481.0,2.0,26.166957098887405,2.0
2545,480.0,481.0,4.0,20.198193320676392,2.0
2546,482.0,483.0,4.0,13.449037817119587,2.0
2547,482.0,484.0,4.0,18.2080063473969,2.0
2548,482.0,485.0,2.0,29.045841965181946,2.0
2549,482.0,486.0,2.0,38.448859182783615,2.0
2550,482.0,495.0,2.0,30.141992162619722,2.0
2551,482.0,496.0,2.0,34.99795390711796,2.0
2552,482.0,497.0,2.0,43.56377913424364,2.0
2553,482.0,498.0,2.0,46.24965013381906,2.0
2554,482.0,499.0,2.0,49.850351010041045,2.0
2555,483.0,484.0,4.0,5.909655150466912,2.0
2556,483.0,486.0,2.0,26.12790848765037,2.0
2557,483.0,495.0,2.0,36.62661742050356,2.0
2558,483.0,496.0,2.0,39.49315630563558,2.0
2559,483.0,497.0,2.0,47.39988176101456,2.0
2560,483.0,498.0,2.0,49.33088706394822,2.0
2561,484.0,485.0,4.0,10.862560338843602,2.0
2562,484.0,486.0,4.0,20.453263244033135,2.0
2563,484.0,495.0,2.0,42.48443560829438,2.0
2564,484.0,496.0,2.0,45.159380566150396,2.0
2565,485.0,486.0,4.0,9.76932724719278,2.0
2566,485.0,487.0,2.0,45.584218710999366,2.0
2567,486.0,487.0,2.0,35.926280598396524,2.0
2568,486.0,488.0,2.0,46.121527547319914,2.0
2569,487.0,488.0,4.0,10.196330071370907,2.0
2570,487.0,489.0,4.0,24.54929863078043,2.0
2571,488.0,489.0,4.0,14.453484876015187,2.0
2572,488.0,490.0,2.0,45.617228538225426,2.0
2573,489.0,490.0,2.0,31.31846215537624,2.0
2574,490.0,491.0,4.0,24.25024374277652,2.0
2575,490.0,494.0,2.0,31.04090169942644,2.0
2576,490.0,841.0,2.0,43.51213827454209,2.0
2577,491.0,492.0,2.0,34.058109037791255,2.0
2578,491.0,493.0,2.0,39.869964661492176,2.0
2579,491.0,494.0,4.0,10.138953639938737,2.0
2580,491.0,739.0,1.0,49.62069800007039,1.0
2581,491.0,740.0,1.0,44.94249650732947,1.0
2582,491.0,741.0,1.0,38.175476258250626,1.0
2583,491.0,742.0,1.0,42.6007038721344,1.0
2584,491.0,743.0,1.0,44.187496869863985,1.0
2585,491.0,745.0,1.0,48.37061564629208,1.0
2586,491.0,746.0,1.0,49.86932507046952,1.0
2587,491.0,797.0,1.0,39.2575522984294,1.0
2588,491.0,798.0,1.0,29.998022541431776,1.0
2589,491.0,799.0,2.0,45.37710484358459,2.0
2590,491.0,809.0,2.0,47.40575311881238,2.0
2591,491.0,841.0,2.0,39.55025202293848,2.0
2592,492.0,737.0,2.0,45.30959779147095,2.0
2593,492.0,738.0,2.0,40.02334183530237,2.0
2594,492.0,739.0,2.0,37.80456334769681,2.0
2595,492.0,740.0,2.0,32.27453329528746,2.0
2596,492.0,741.0,2.0,25.88627946703453,2.0
2597,492.0,742.0,4.0,20.623085380028318,2.0
2598,492.0,743.0,4.0,21.064133483172665,2.0
2599,492.0,744.0,2.0,25.816805835261164,2.0
2600,492.0,745.0,4.0,21.20648932957239,2.0
2601,492.0,746.0,4.0,22.347130487048826,2.0
2602,492.0,747.0,3.0,22.538775501437016,1.0
2603,492.0,748.0,2.0,26.864869116973573,2.0
2604,492.0,749.0,4.0,19.419051281340185,2.0
2605,492.0,750.0,2.0,27.36130537473057,2.0
2606,492.0,751.0,2.0,32.26162941646243,2.0
2607,492.0,752.0,2.0,36.996398495155425,2.0
2608,492.0,753.0,2.0,37.591541264334474,2.0
2609,492.0,754.0,2.0,38.124123465219846,2.0
2610,492.0,758.0,2.0,44.94615414644291,2.0
2611,492.0,796.0,2.0,28.130926434943948,2.0
2612,492.0,797.0,4.0,17.427091561962616,2.0
2613,492.0,798.0,4.0,14.633930267647306,2.0
2614,492.0,799.0,2.0,36.989754108310095,2.0
2615,492.0,831.0,2.0,48.44373542951837,2.0
2616,493.0,737.0,2.0,48.79285780803714,2.0
2617,493.0,738.0,2.0,44.417995323008356,2.0
2618,493.0,739.0,2.0,41.997337940181986,2.0
2619,493.0,740.0,2.0,36.68103034638421,2.0
2620,493.0,741.0,2.0,30.931638493781495,2.0
2621,493.0,742.0,4.0,24.01531111506564,2.0
2622,493.0,743.0,4.0,23.99853030887937,2.0
2623,493.0,744.0,2.0,27.62837835355498,2.0
2624,493.0,745.0,4.0,22.438699560484515,2.0
2625,493.0,746.0,4.0,23.242999549767443,2.0
2626,493.0,747.0,3.0,23.090087007173516,1.0
2627,493.0,748.0,2.0,27.456027093585075,2.0
2628,493.0,749.0,4.0,13.502933858888778,2.0
2629,493.0,750.0,4.0,23.413893977476107,2.0
2630,493.0,751.0,2.0,34.055934730985214,2.0
2631,493.0,752.0,2.0,36.83514670230529,2.0
2632,493.0,753.0,2.0,36.32096753107897,2.0
2633,493.0,754.0,2.0,36.7700825725346,2.0
2634,493.0,758.0,2.0,41.37112378193503,2.0
2635,493.0,796.0,4.0,22.10179488123164,2.0
2636,493.0,797.0,4.0,14.547512583635852,2.0
2637,493.0,798.0,4.0,15.678717691902838,2.0
2638,493.0,799.0,2.0,35.09864927015635,2.0
2639,493.0,817.0,2.0,49.68337337105342,2.0
2640,493.0,831.0,2.0,44.540858571940525,2.0
2641,493.0,833.0,2.0,49.342565280857805,2.0
2642,494.0,741.0,2.0,43.88026412565549,2.0
2643,494.0,742.0,2.0,46.30067271613493,2.0
2644,494.0,743.0,2.0,47.6965514433554,2.0
2645,494.0,796.0,2.0,49.754277787543266,2.0
2646,494.0,797.0,2.0,33.70499056591918,2.0
2647,494.0,798.0,4.0,24.93645386065751,2.0
2648,494.0,799.0,2.0,36.298704439857445,2.0
2649,494.0,800.0,2.0,47.97894445343796,2.0
2650,494.0,808.0,1.0,46.76497984954585,1.0
2651,494.0,809.0,1.0,39.786046988025056,1.0
2652,494.0,841.0,1.0,32.64593952573154,1.0
2653,495.0,497.0,4.0,14.798882738065192,2.0
2654,495.0,498.0,4.0,18.153553030142657,2.0
2655,495.0,499.0,4.0,22.311917384761824,2.0
2656,495.0,500.0,2.0,29.307319043916046,2.0
2657,496.0,497.0,4.0,8.60269335622468,2.0
2658,496.0,498.0,4.0,11.626852119433307,2.0
2659,496.0,499.0,4.0,15.65827954424207,2.0
2660,496.0,500.0,4.0,22.519515680654102,2.0
2661,504.0,506.0,4.0,14.725100416897718,2.0
2662,504.0,533.0,2.0,49.88638863919298,2.0
2663,504.0,534.0,2.0,36.08299629024477,2.0
2664,505.0,506.0,4.0,3.117201820640154,2.0
2665,505.0,534.0,2.0,42.553717292187535,2.0
2666,506.0,534.0,2.0,44.529999246056974,2.0
2667,507.0,509.0,2.0,31.47925650128042,2.0
2668,507.0,510.0,2.0,42.08836720317633,2.0
2669,509.0,511.0,2.0,42.38672288524089,2.0
2670,510.0,511.0,2.0,32.227737160930594,2.0
2671,510.0,512.0,2.0,46.76351777019572,2.0
2672,511.0,515.0,2.0,35.40531885049784,2.0
2673,511.0,516.0,2.0,48.66431263960162,2.0
2674,512.0,515.0,4.0,20.784970352250195,2.0
2675,512.0,516.0,2.0,34.04616873146123,2.0
2676,513.0,515.0,4.0,16.113553639344953,2.0
2677,513.0,516.0,2.0,29.365536798833936,2.0
2678,514.0,515.0,4.0,11.762154314738114,2.0
2679,514.0,516.0,4.0,24.990749016334924,2.0
2680,517.0,518.0,2.0,28.588237501730962,2.0
2681,517.0,519.0,2.0,34.636762245970836,2.0
2682,518.0,519.0,4.0,6.294737659647275,2.0
2683,518.0,520.0,2.0,27.057304301388875,2.0
2684,518.0,521.0,2.0,32.10541273533988,2.0
2685,518.0,522.0,2.0,36.02830392527014,2.0
2686,518.0,523.0,2.0,45.980213083482724,2.0
2687,519.0,523.0,2.0,39.82464686426082,2.0
2688,519.0,524.0,2.0,48.73206148104204,2.0
2689,520.0,523.0,4.0,19.429038811986917,2.0
2690,520.0,524.0,2.0,28.120020872042428,2.0
2691,520.0,525.0,2.0,33.2750281945069,2.0
2692,520.0,526.0,2.0,37.98360362199224,2.0
2693,521.0,523.0,4.0,13.920048233815033,2.0
2694,521.0,524.0,4.0,22.821412504931427,2.0
2695,521.0,525.0,2.0,27.98281194176973,2.0
2696,521.0,526.0,2.0,32.58698772956563,2.0
2697,521.0,527.0,2.0,44.84805386724104,2.0
2698,522.0,523.0,4.0,9.956814843155486,2.0
2699,522.0,524.0,4.0,18.91961678099769,2.0
2700,522.0,525.0,4.0,24.07290700993985,2.0
2701,522.0,526.0,2.0,28.63484158280455,2.0
2702,522.0,527.0,2.0,40.89595412261958,2.0
2703,523.0,525.0,4.0,14.168742171895323,2.0
2704,523.0,526.0,4.0,18.678740142248877,2.0
2705,523.0,527.0,2.0,30.93946371854619,2.0
2706,524.0,525.0,4.0,5.163286028572932,2.0
2707,524.0,526.0,4.0,9.910915321688107,2.0
2708,524.0,527.0,4.0,22.108697417737435,2.0
2709,525.0,527.0,4.0,16.97324457446824,2.0
2710,526.0,527.0,4.0,12.261447029162355,2.0
2711,528.0,530.0,4.0,14.530522636957821,2.0
2712,528.0,554.0,2.0,46.3961359371222,2.0
2713,528.0,555.0,2.0,29.974114369306115,2.0
2714,529.0,530.0,4.0,16.800965101735724,2.0
2715,529.0,554.0,2.0,44.05096639617718,2.0
2716,529.0,555.0,2.0,25.91155988002242,2.0
2717,529.0,556.0,2.0,43.21400743474646,2.0
2718,530.0,555.0,2.0,42.63188005822467,2.0
2719,533.0,534.0,4.0,14.91717092473316,2.0
2720,535.0,536.0,2.0,30.640344006360802,2.0
2721,535.0,537.0,2.0,47.93107715466471,2.0
2722,536.0,537.0,4.0,17.296263282575737,2.0
2723,536.0,538.0,2.0,26.51274028290883,2.0
2724,536.0,539.0,2.0,37.46618902035423,2.0
2725,536.0,540.0,2.0,42.77130708850986,2.0
2726,537.0,538.0,4.0,9.340083638863472,2.0
2727,537.0,539.0,4.0,20.17371542901397,2.0
2728,537.0,540.0,2.0,25.51623403386097,2.0
2729,544.0,545.0,2.0,45.54089772101921,2.0
2730,547.0,548.0,2.0,48.89074544161297,2.0
2731,548.0,549.0,2.0,45.43195691168017,2.0
2732,548.0,557.0,2.0,47.55497668104991,2.0
2733,548.0,558.0,4.0,24.365769550355974,2.0
2734,548.0,559.0,4.0,10.481397552775276,2.0
2735,548.0,560.0,4.0,22.162276139741785,2.0
2736,549.0,550.0,4.0,18.710336008178515,2.0
2737,549.0,551.0,2.0,29.54991996627196,2.0
2738,549.0,552.0,2.0,47.8848154952949,2.0
2739,549.0,559.0,2.0,41.25111814205878,2.0
2740,549.0,560.0,2.0,30.85261717561875,2.0
2741,550.0,551.0,4.0,10.936058230012444,2.0
2742,550.0,552.0,2.0,29.201785129375555,2.0
2743,550.0,560.0,2.0,44.84238970559721,2.0
2744,551.0,552.0,4.0,18.34951427869169,2.0
2745,553.0,555.0,2.0,34.35635699580421,2.0
2746,554.0,555.0,4.0,19.247903712559562,2.0
2747,555.0,556.0,2.0,49.20927789472797,2.0
2748,557.0,560.0,2.0,41.15863017543877,2.0
2749,558.0,560.0,4.0,19.96589166579561,2.0
2750,559.0,560.0,4.0,13.172097017750955,2.0
2751,561.0,562.0,4.0,5.650026828776717,2.0
2752,561.0,563.0,4.0,9.871108108412447,2.0
2753,564.0,566.0,2.0,40.61939085595434,2.0
2754,564.0,573.0,2.0,39.67791913161418,2.0
2755,564.0,574.0,2.0,33.83265442960695,2.0
2756,564.0,575.0,2.0,30.84987303954958,2.0
2757,565.0,566.0,2.0,26.691071632682696,2.0
2758,565.0,573.0,2.0,36.29615166517388,2.0
2759,565.0,574.0,2.0,30.351286778230513,2.0
2760,565.0,575.0,2.0,28.329653705107354,2.0
2761,566.0,574.0,2.0,49.13992209500887,2.0
2762,566.0,575.0,2.0,48.54682630485772,2.0
2763,567.0,568.0,4.0,0.42695327111110204,2.0
2764,567.0,569.0,2.0,31.24163512395958,2.0
2765,567.0,570.0,2.0,32.96531094134266,2.0
2766,568.0,569.0,2.0,30.819563963098304,2.0
2767,568.0,570.0,2.0,32.56729168652375,2.0
2768,569.0,571.0,2.0,39.9892510173013,2.0
2769,569.0,572.0,2.0,48.17355192666771,2.0
2770,570.0,571.0,2.0,32.98368324160016,2.0
2771,570.0,572.0,2.0,41.220178012533275,2.0
2772,570.0,573.0,2.0,47.97058307125672,2.0
2773,571.0,573.0,4.0,14.993820434619144,2.0
2774,571.0,574.0,4.0,20.807766344153066,2.0
2775,571.0,575.0,4.0,23.79922940271756,2.0
2776,572.0,573.0,4.0,6.7970672524388505,2.0
2777,572.0,574.0,4.0,12.776408976726161,2.0
2778,572.0,575.0,4.0,15.621476225020285,2.0
2779,573.0,574.0,3.0,6.035585138292421,1.0
2780,574.0,575.0,3.0,3.2608804892803027,1.0
2781,576.0,577.0,4.0,22.669577745151543,2.0
2782,576.0,578.0,4.0,21.501352669388602,2.0
2783,576.0,586.0,2.0,48.6714954083167,2.0
2784,576.0,598.0,2.0,34.56840850332955,2.0
2785,576.0,599.0,2.0,33.958857641960186,2.0
2786,576.0,600.0,2.0,29.917712943270292,2.0
2787,576.0,601.0,2.0,31.221293686210036,2.0
2788,576.0,621.0,2.0,49.673872657932385,2.0
2789,576.0,654.0,2.0,41.06207562485012,2.0
2790,576.0,655.0,2.0,43.16576372872526,2.0
2791,576.0,656.0,2.0,43.81734805669681,2.0
2792,576.0,657.0,2.0,25.81073539078409,2.0
2793,576.0,658.0,2.0,27.33191929094068,2.0
2794,576.0,659.0,2.0,38.90021970469586,2.0
2795,576.0,660.0,2.0,29.84788269284644,2.0
2796,576.0,661.0,2.0,35.38618368786265,2.0
2797,576.0,662.0,2.0,37.96925600367246,2.0
2798,576.0,663.0,2.0,39.812170350199516,2.0
2799,576.0,666.0,2.0,45.169230755220184,2.0
2800,576.0,668.0,2.0,33.13240771525281,2.0
2801,576.0,669.0,2.0,39.142820493890305,2.0
2802,577.0,597.0,2.0,41.40757807973291,2.0
2803,577.0,598.0,2.0,26.71250534828541,2.0
2804,577.0,599.0,2.0,30.86984043867436,2.0
2805,577.0,600.0,2.0,34.93133460909817,2.0
2806,577.0,601.0,2.0,41.04400194005122,2.0
2807,577.0,621.0,2.0,43.40146628941395,2.0
2808,577.0,657.0,2.0,41.184105571029534,2.0
2809,577.0,658.0,2.0,38.59742271610306,2.0
2810,577.0,668.0,2.0,43.95421073425057,2.0
2811,577.0,669.0,2.0,44.403190051761165,2.0
2812,578.0,597.0,2.0,42.102431417834126,2.0
2813,578.0,598.0,2.0,27.13799184533728,2.0
2814,578.0,599.0,2.0,30.204888525607984,2.0
2815,578.0,600.0,2.0,34.69748119367177,2.0
2816,578.0,601.0,2.0,40.61458849622534,2.0
2817,578.0,621.0,2.0,43.02849487498697,2.0
2818,578.0,657.0,2.0,39.97319939674624,2.0
2819,578.0,658.0,2.0,37.45870506763516,2.0
2820,578.0,668.0,2.0,43.493960919021895,2.0
2821,578.0,669.0,2.0,44.245045400656444,2.0
2822,579.0,580.0,4.0,13.157142630613102,2.0
2823,579.0,581.0,4.0,17.08483199523726,2.0
2824,579.0,582.0,4.0,23.967986858641112,2.0
2825,579.0,583.0,2.0,32.184853192266814,2.0
2826,579.0,584.0,2.0,32.02126085389246,2.0
2827,579.0,589.0,2.0,45.34381939068564,2.0
2828,579.0,590.0,2.0,35.67262754409825,2.0
2829,579.0,591.0,2.0,36.22884500303178,2.0
2830,579.0,602.0,4.0,8.475925279428516,2.0
2831,579.0,603.0,4.0,16.44561806559417,2.0
2832,579.0,604.0,2.0,37.2670096763274,2.0
2833,579.0,605.0,2.0,35.28237374674246,2.0
2834,579.0,606.0,2.0,32.86914301669894,2.0
2835,579.0,614.0,2.0,37.399546957093044,2.0
2836,579.0,615.0,2.0,38.243212137233314,2.0
2837,579.0,692.0,2.0,29.907826336376246,2.0
2838,579.0,693.0,2.0,35.870709233927045,2.0
2839,579.0,695.0,2.0,33.6691981685602,2.0
2840,579.0,696.0,2.0,30.59372488934015,2.0
2841,579.0,697.0,2.0,42.356679784877166,2.0
2842,579.0,698.0,2.0,42.492845606648665,2.0
2843,579.0,699.0,4.0,15.736822589141223,2.0
2844,579.0,700.0,4.0,7.437493810829877,2.0
2845,579.0,701.0,4.0,23.5551368102122,2.0
2846,579.0,702.0,2.0,30.267890406422726,2.0
2847,580.0,581.0,4.0,6.6953847380961165,2.0
2848,580.0,582.0,4.0,18.33971828688638,2.0
2849,580.0,583.0,2.0,27.464463893353123,2.0
2850,580.0,584.0,2.0,26.928804227383342,2.0
2851,580.0,589.0,2.0,44.496443587787496,2.0
2852,580.0,590.0,2.0,29.55020647867626,2.0
2853,580.0,591.0,2.0,29.566315964607497,2.0
2854,580.0,602.0,4.0,5.413582545658668,2.0
2855,580.0,603.0,4.0,10.72386489539881,2.0
2856,580.0,604.0,2.0,27.00275200823512,2.0
2857,580.0,605.0,4.0,23.809913245969398,2.0
2858,580.0,606.0,4.0,19.84623955033556,2.0
2859,580.0,611.0,2.0,47.94543948364898,2.0
2860,580.0,612.0,2.0,48.97871133031088,2.0
2861,580.0,613.0,2.0,46.69446301267381,2.0
2862,580.0,614.0,2.0,29.289230092401425,2.0
2863,580.0,615.0,2.0,28.920395612330633,2.0
2864,580.0,692.0,2.0,39.24589366772092,2.0
2865,580.0,693.0,2.0,43.9428741253686,2.0
2866,580.0,695.0,2.0,42.95024897191137,2.0
2867,580.0,696.0,2.0,40.541591308896095,2.0
2868,580.0,699.0,4.0,24.544337799611274,2.0
2869,580.0,700.0,4.0,19.111217134494442,2.0
2870,580.0,701.0,2.0,33.373476007020066,2.0
2871,580.0,702.0,2.0,40.98983224085506,2.0
2872,581.0,582.0,4.0,12.100332271453764,2.0
2873,581.0,583.0,4.0,21.117178990020342,2.0
2874,581.0,584.0,4.0,20.51477962989726,2.0
2875,581.0,590.0,2.0,34.833088966908534,2.0
2876,581.0,591.0,2.0,34.64328377786069,2.0
2877,581.0,602.0,4.0,11.328273582387098,2.0
2878,581.0,604.0,4.0,20.75748513646011,2.0
2879,581.0,605.0,4.0,18.234904606835055,2.0
2880,581.0,606.0,4.0,16.877188228017722,2.0
2881,581.0,614.0,2.0,33.71909408009646,2.0
2882,581.0,615.0,2.0,32.6630481183474,2.0
2883,581.0,692.0,2.0,38.33191582516248,2.0
2884,581.0,693.0,2.0,42.10250082669539,2.0
2885,581.0,696.0,2.0,46.417895131923835,2.0
2886,581.0,699.0,2.0,30.526830419870365,2.0
2887,581.0,700.0,4.0,24.03918504427155,2.0
2888,581.0,701.0,2.0,39.23066729448701,2.0
2889,581.0,702.0,2.0,46.602888015913926,2.0
2890,582.0,583.0,4.0,9.131394011908464,2.0
2891,582.0,584.0,4.0,8.647638337104828,2.0
2892,582.0,590.0,2.0,46.84698425092293,2.0
2893,582.0,591.0,2.0,46.59309848232455,2.0
2894,582.0,603.0,4.0,8.10336064392084,2.0
2895,582.0,614.0,2.0,45.39462540307068,2.0
2896,582.0,615.0,2.0,43.95718521142372,2.0
2897,582.0,692.0,2.0,34.07646959642073,2.0
2898,582.0,693.0,2.0,35.93192106358001,2.0
2899,582.0,699.0,2.0,39.39377337295139,2.0
2900,582.0,700.0,2.0,31.39392438068059,2.0
2901,582.0,701.0,2.0,47.51439140155277,2.0
2902,583.0,602.0,2.0,30.692649197048627,2.0
2903,583.0,603.0,4.0,17.134448731605417,2.0
2904,583.0,604.0,4.0,16.19714776689613,2.0
2905,583.0,605.0,4.0,19.93044139935332,2.0
2906,583.0,606.0,2.0,28.104206650678602,2.0
2907,583.0,692.0,2.0,35.38918681033071,2.0
2908,583.0,693.0,2.0,35.402491984431606,2.0
2909,583.0,699.0,2.0,47.854744690650385,2.0
2910,584.0,602.0,2.0,30.283120932830432,2.0
2911,584.0,603.0,4.0,16.71999397632438,2.0
2912,584.0,604.0,4.0,15.266013052618186,2.0
2913,584.0,605.0,4.0,18.962300849233017,2.0
2914,584.0,606.0,2.0,27.16413492652872,2.0
2915,584.0,692.0,2.0,36.04101120646782,2.0
2916,584.0,693.0,2.0,36.184214534644084,2.0
2917,584.0,699.0,2.0,47.651303096755505,2.0
2918,585.0,604.0,2.0,44.42436150610499,2.0
2919,585.0,605.0,2.0,46.48174856924554,2.0
2920,586.0,587.0,2.0,32.54994831136835,2.0
2921,586.0,588.0,2.0,35.66773658998158,2.0
2922,586.0,593.0,2.0,31.467718716295945,2.0
2923,586.0,594.0,2.0,25.503924995429163,2.0
2924,586.0,598.0,2.0,26.20392762328452,2.0
2925,586.0,601.0,4.0,20.600553769018216,2.0
2926,586.0,608.0,4.0,13.501061418181164,2.0
2927,586.0,609.0,4.0,15.37846073176483,2.0
2928,586.0,668.0,4.0,21.112351107857712,2.0
2929,586.0,669.0,4.0,10.498030190086967,2.0
2930,586.0,676.0,2.0,48.2068919863452,2.0
2931,586.0,677.0,2.0,46.33911402852616,2.0
2932,586.0,694.0,2.0,30.162667350928814,2.0
2933,586.0,695.0,2.0,47.418621133338895,2.0
2934,587.0,589.0,4.0,13.68020675723333,2.0
2935,587.0,590.0,2.0,33.715960364214716,2.0
2936,587.0,591.0,2.0,34.92780422548744,2.0
2937,587.0,592.0,2.0,34.55885414087805,2.0
2938,587.0,595.0,2.0,39.232804927393,2.0
2939,587.0,596.0,2.0,43.01853987245363,2.0
2940,587.0,597.0,2.0,28.55702925120241,2.0
2941,587.0,598.0,2.0,43.401613643853445,2.0
2942,587.0,600.0,2.0,48.164324785648006,2.0
2943,587.0,610.0,4.0,21.70293060667002,2.0
2944,587.0,611.0,4.0,20.94973952524297,2.0
2945,587.0,612.0,2.0,26.042296163097955,2.0
2946,587.0,613.0,4.0,23.309958845109147,2.0
2947,587.0,614.0,2.0,38.86610642197196,2.0
2948,587.0,615.0,2.0,42.8303735861368,2.0
2949,587.0,616.0,2.0,36.25822671947076,2.0
2950,587.0,618.0,2.0,38.36307738187424,2.0
2951,587.0,694.0,2.0,45.298314847906475,2.0
2952,587.0,696.0,2.0,41.515456723833644,2.0
2953,587.0,697.0,2.0,40.67573584034778,2.0
2954,587.0,698.0,2.0,45.3796307691782,2.0
2955,587.0,699.0,2.0,43.9021705620509,2.0
2956,587.0,701.0,2.0,42.481609316512014,2.0
2957,587.0,702.0,2.0,44.86147710081812,2.0
2958,588.0,589.0,4.0,18.43430183253884,2.0
2959,588.0,590.0,2.0,36.45807705885291,2.0
2960,588.0,591.0,2.0,37.41031616593655,2.0
2961,588.0,592.0,2.0,29.148328646424158,2.0
2962,588.0,595.0,2.0,30.62145562347415,2.0
2963,588.0,596.0,2.0,34.33080150894943,2.0
2964,588.0,597.0,4.0,24.45603898994318,2.0
2965,588.0,598.0,2.0,40.799801971690144,2.0
2966,588.0,600.0,2.0,48.784407106297465,2.0
2967,588.0,610.0,4.0,16.706217178511046,2.0
2968,588.0,611.0,4.0,19.95442250375273,2.0
2969,588.0,612.0,4.0,23.931868186573656,2.0
2970,588.0,613.0,4.0,22.369100992833275,2.0
2971,588.0,614.0,2.0,40.81782056450701,2.0
2972,588.0,615.0,2.0,44.491533812771635,2.0
2973,588.0,616.0,2.0,32.505429340568554,2.0
2974,588.0,618.0,2.0,29.89294498549766,2.0
2975,588.0,697.0,2.0,49.33590957138784,2.0
2976,589.0,592.0,2.0,30.924648734266725,2.0
2977,589.0,593.0,4.0,14.989867556903818,2.0
2978,589.0,594.0,2.0,29.25692226480034,2.0
2979,589.0,602.0,2.0,42.19867040349963,2.0
2980,589.0,608.0,2.0,38.50038856238802,2.0
2981,589.0,609.0,2.0,43.34084714164929,2.0
2982,589.0,611.0,4.0,13.09353328941085,2.0
2983,589.0,614.0,2.0,25.651688934339525,2.0
2984,589.0,617.0,2.0,38.49631332308756,2.0
2985,589.0,619.0,2.0,40.72219661347098,2.0
2986,589.0,620.0,2.0,45.13745264262827,2.0
2987,589.0,695.0,2.0,34.70606898968769,2.0
2988,589.0,700.0,2.0,41.691670128397604,2.0
2989,589.0,701.0,2.0,35.4076616035086,2.0
2990,589.0,702.0,2.0,39.971355557879676,2.0
2991,590.0,592.0,2.0,31.993194059313897,2.0
2992,590.0,593.0,2.0,35.01308208410581,2.0
2993,590.0,594.0,2.0,48.6256738742603,2.0
2994,590.0,602.0,2.0,29.418760330310334,2.0
2995,590.0,603.0,2.0,40.06165206918065,2.0
2996,590.0,604.0,2.0,48.96074138896044,2.0
2997,590.0,605.0,2.0,43.67706441848334,2.0
2998,590.0,606.0,2.0,33.723601648996706,2.0
2999,590.0,611.0,4.0,18.805027259115995,2.0
3000,590.0,614.0,4.0,5.945273131631441,2.0
3001,590.0,617.0,2.0,46.53425952713631,2.0
3002,590.0,695.0,2.0,42.226186560325246,2.0
3003,590.0,700.0,2.0,35.40239674872941,2.0
3004,590.0,701.0,2.0,37.72142300385609,2.0
